Time,Value,is_anomaly
2024-06-05 17:49:47,27.0,0
2024-06-05 17:49:52,27.0,0
2024-06-05 17:49:57,27.0,0
2024-06-05 17:50:02,27.0,0
2024-06-05 17:50:07,27.0,0
2024-06-05 17:50:12,27.0,0
2024-06-05 17:50:17,27.0,0
2024-06-05 17:50:22,27.0,0
2024-06-05 17:50:27,27.0,0
2024-06-05 17:50:32,27.0,0
2024-06-05 17:50:37,27.0,0
2024-06-05 17:50:42,27.0,0
2024-06-05 17:50:47,27.0,0
2024-06-05 17:50:52,27.0,0
2024-06-05 17:50:57,27.0,0
2024-06-05 17:51:02,27.0,0
