Timestamp,Value,anomaly
2024-06-04 18:25:24,614240256.0,0
2024-06-04 18:25:29,641900544.0,0
2024-06-04 18:25:34,641900544.0,0
2024-06-04 18:25:39,641900544.0,0
2024-06-04 18:25:44,669962240.0,0
2024-06-04 18:25:49,669962240.0,0
2024-06-04 18:25:54,669962240.0,0
2024-06-04 18:25:59,620048384.0,0
2024-06-04 18:26:04,620048384.0,0
2024-06-04 18:26:09,620048384.0,0
2024-06-04 18:26:14,680394752.0,0
2024-06-04 18:26:19,680394752.0,0
2024-06-04 18:26:24,680394752.0,0
2024-06-04 18:26:29,648224768.0,0
2024-06-04 18:26:34,648224768.0,0
2024-06-04 18:26:39,648224768.0,0
2024-06-04 18:26:44,648224768.0,0
2024-06-04 18:26:49,648224768.0,0
2024-06-04 18:26:54,648224768.0,0
2024-06-04 18:26:59,582135808.0,0
2024-06-04 18:27:04,582135808.0,0
2024-06-04 18:27:09,582135808.0,0
2024-06-04 18:27:14,670400512.0,0
2024-06-04 18:27:19,670400512.0,0
2024-06-04 18:27:24,670400512.0,0
2024-06-04 18:27:29,633081856.0,0
2024-06-04 18:27:34,633081856.0,0
2024-06-04 18:27:39,633081856.0,0
2024-06-04 18:27:44,600903680.0,0
2024-06-04 18:27:49,600903680.0,0
2024-06-04 18:27:54,600903680.0,0
2024-06-04 18:27:59,685043712.0,0
2024-06-04 18:28:04,685043712.0,0
2024-06-04 18:28:09,685043712.0,0
2024-06-04 18:28:14,577036288.0,0
